attempt_id,test_id,user_id,start_time,end_time,test_type,score,is_free,questions_count,correct_answers_count,total_time_taken,test_completed,upgrade_now_email_status,test_result_email_status
67618,26,21748,4/02/2017 2:52,4/02/2017 3:05,1,80,1,25,20,765,1,0,1
67619,26,21749,4/02/2017 2:57,4/02/2017 3:06,1,76,1,25,19,501,1,0,1
67620,36,21742,4/02/2017 2:55,4/02/2017 3:06,3,48,1,25,12,672,1,0,0
67621,26,21750,4/02/2017 2:57,4/02/2017 3:17,1,68,1,25,17,1161,1,0,1
67622,26,21751,4/02/2017 2:58,4/02/2017 3:18,1,68,1,25,17,1142,1,0,1
67623,36,21739,4/02/2017 3:06,4/02/2017 3:19,3,36,1,25,9,771,1,0,0
67624,45,21747,4/02/2017 3:02,4/02/2017 3:18,2,56,1,25,14,981,1,0,0
67625,26,21752,4/02/2017 3:10,4/02/2017 3:29,1,72,1,25,18,1143,1,0,1
67626,36,21753,4/02/2017 3:06,4/02/2017 3:31,3,68,1,25,17,1478,1,0,1
67627,26,21741,4/02/2017 3:18,4/02/2017 3:35,1,48,1,25,12,1037,1,0,0
67628,36,14958,4/02/2017 3:25,4/02/2017 3:37,3,80,1,25,20,735,1,0,0
67629,45,21748,4/02/2017 3:20,4/02/2017 3:40,2,76,1,25,19,1194,1,0,0
67630,45,21537,4/02/2017 3:22,4/02/2017 3:40,2,48,1,25,12,1099,1,0,0
67631,26,21754,4/02/2017 3:37,4/02/2017 3:45,1,68,1,25,17,534,1,0,1
67632,26,21665,4/02/2017 3:35,4/02/2017 3:46,1,44,1,25,11,674,1,1,0
67633,45,21752,4/02/2017 3:36,4/02/2017 3:49,2,36,1,25,9,796,1,0,0
67634,45,21665,4/02/2017 3:50,4/02/2017 3:51,2,32,1,25,8,103,1,0,0
67635,26,21755,4/02/2017 3:39,4/02/2017 3:58,1,52,1,25,13,1159,1,0,1
67636,36,21756,4/02/2017 3:29,4/02/2017 3:53,3,20,1,25,5,1496,1,0,1
67637,45,21741,4/02/2017 3:43,4/02/2017 3:51,2,4,1,25,1,486,1,1,0
67638,36,21757,4/02/2017 3:20,4/02/2017 3:45,3,48,1,25,12,1499,1,0,1
67639,26,377,4/02/2017 4:05,4/02/2017 4:17,1,72,1,25,18,710,1,0,0
67640,45,21758,4/02/2017 4:15,4/02/2017 4:34,2,44,1,25,11,1171,1,0,1
67641,45,14958,4/02/2017 4:23,4/02/2017 4:43,2,68,1,25,17,1196,1,1,0
67642,26,21758,4/02/2017 4:39,4/02/2017 4:47,1,68,1,25,17,475,1,0,0
67643,36,21759,4/02/2017 4:26,4/02/2017 4:51,3,44,1,25,11,1497,1,0,1
67644,45,21688,4/02/2017 4:59,4/02/2017 5:14,2,60,1,25,15,926,1,1,0
67645,26,377,4/02/2017 5:09,4/02/2017 5:26,1,60,1,25,15,980,1,0,0
67646,26,21406,4/02/2017 5:14,4/02/2017 5:26,1,44,1,25,11,693,1,1,0
67647,45,21712,4/02/2017 5:20,4/02/2017 5:36,2,56,1,25,14,1007,1,0,0
67648,34,21404,4/02/2017 5:39,4/02/2017 5:51,1,68,0,25,17,713,1,0,0
67649,45,21761,4/02/2017 5:42,4/02/2017 6:01,2,24,1,25,6,1164,1,0,1
67650,49,21404,4/02/2017 5:55,4/02/2017 6:15,2,52,0,25,13,1198,1,0,0
67651,36,21406,4/02/2017 5:52,4/02/2017 6:17,3,72,1,25,18,1474,1,0,0
67652,45,21762,4/02/2017 6:50,4/02/2017 7:08,2,28,1,25,7,1090,1,0,1
67653,26,21763,4/02/2017 7:16,4/02/2017 7:30,1,68,1,25,17,813,1,0,1
67654,26,21764,4/02/2017 7:18,4/02/2017 7:36,1,68,1,25,17,1079,1,0,1
67655,45,21765,4/02/2017 7:30,4/02/2017 7:48,2,56,1,25,14,1069,1,0,1
67656,36,21759,4/02/2017 7:32,4/02/2017 7:52,3,88,1,25,22,1175,1,0,0
67657,45,21763,4/02/2017 7:33,4/02/2017 7:51,2,32,1,25,8,1042,1,0,0
67658,36,21766,4/02/2017 7:39,4/02/2017 7:54,3,20,1,25,5,882,1,0,1
67659,45,21732,4/02/2017 7:46,4/02/2017 8:06,2,64,1,25,16,1199,1,0,0
67660,36,21767,4/02/2017 7:55,4/02/2017 8:20,3,40,1,25,10,1495,1,0,1
67661,36,21768,4/02/2017 7:57,4/02/2017 8:18,3,28,1,25,7,1284,1,0,1
67662,45,21769,4/02/2017 8:00,4/02/2017 8:17,2,28,1,25,7,1056,1,0,1
67663,36,21763,4/02/2017 8:07,4/02/2017 8:31,3,56,1,25,14,1457,1,0,0
67664,36,21732,4/02/2017 8:12,4/02/2017 8:30,3,52,1,25,13,1113,1,1,0
67665,36,21770,4/02/2017 8:09,4/02/2017 8:33,3,44,1,25,11,1494,1,0,1
67666,26,21771,4/02/2017 8:52,4/02/2017 9:04,1,52,1,25,13,740,1,0,1
67667,45,21455,4/02/2017 9:20,4/02/2017 9:20,2,0,1,25,0,0,1,0,0
67668,45,21771,4/02/2017 9:21,4/02/2017 9:40,2,72,1,25,18,1154,1,0,0
67669,36,21772,4/02/2017 9:43,4/02/2017 9:59,3,28,1,25,7,963,1,0,1
67670,45,21766,4/02/2017 10:13,4/02/2017 10:32,2,60,1,25,15,1114,1,0,0
67671,26,21773,4/02/2017 10:50,4/02/2017 11:04,1,88,1,25,22,852,1,0,1
67672,19,19466,4/02/2017 10:52,4/02/2017 11:10,2,92,0,25,23,1087,1,0,0
67673,26,21774,4/02/2017 11:03,4/02/2017 11:15,1,92,1,25,23,678,1,0,1
67674,34,20029,4/02/2017 11:13,4/02/2017 11:23,1,80,0,25,20,602,1,0,0
67675,19,17693,4/02/2017 11:07,4/02/2017 11:24,2,96,0,25,24,1014,1,0,0
67676,36,21775,4/02/2017 11:07,4/02/2017 11:32,3,56,1,25,14,1474,1,0,1
67677,35,20029,4/02/2017 11:26,4/02/2017 11:38,1,76,0,25,19,672,1,0,0
67678,45,17693,4/02/2017 11:27,4/02/2017 11:47,2,52,1,25,13,1190,1,0,0
67679,18,19466,4/02/2017 11:31,4/02/2017 11:50,1,44,0,25,11,1143,1,0,0
67680,26,21777,4/02/2017 11:38,4/02/2017 11:56,1,48,1,25,12,1088,1,0,1
67681,45,21774,4/02/2017 11:45,4/02/2017 12:03,2,28,1,25,7,1093,1,0,0
67682,26,21778,4/02/2017 11:52,4/02/2017 12:06,1,48,1,25,12,829,1,0,1
67683,36,21772,4/02/2017 11:43,4/02/2017 12:04,3,56,1,25,14,1278,1,0,0
67684,26,21779,4/02/2017 12:04,4/02/2017 12:12,1,32,1,25,8,479,1,0,1
67685,26,21780,4/02/2017 11:58,4/02/2017 12:14,1,76,1,25,19,964,1,0,1
67686,49,20029,4/02/2017 12:04,4/02/2017 12:23,2,72,0,25,18,1174,1,0,0
67687,45,21780,4/02/2017 12:23,4/02/2017 12:42,2,36,1,25,9,1151,1,0,0
67688,26,21781,4/02/2017 12:37,4/02/2017 12:42,1,12,1,25,3,316,1,0,1
67689,56,20029,4/02/2017 12:27,4/02/2017 12:44,2,44,0,25,11,1017,1,0,0
67690,45,21643,4/02/2017 12:48,4/02/2017 13:05,2,28,1,25,7,1018,1,0,0
67691,40,20029,4/02/2017 12:53,4/02/2017 13:13,3,64,0,25,16,1198,1,0,0
67692,20,17693,4/02/2017 12:58,4/02/2017 13:23,3,72,0,25,18,1468,1,0,0
67693,26,21242,4/02/2017 13:12,4/02/2017 13:24,1,64,1,25,16,673,1,0,0
67694,45,21753,4/02/2017 13:51,4/02/2017 14:10,2,68,1,25,17,1172,1,0,0
67695,45,21217,4/02/2017 14:00,4/02/2017 14:18,2,48,1,25,12,1110,1,0,0
67696,26,21782,4/02/2017 14:15,4/02/2017 14:27,1,76,1,25,19,764,1,0,1
67697,45,21782,4/02/2017 14:36,4/02/2017 14:51,2,48,1,25,12,921,1,0,0
67698,26,21783,4/02/2017 14:45,4/02/2017 14:58,1,52,1,25,13,769,1,0,1
67699,40,17693,4/02/2017 14:45,4/02/2017 15:08,3,52,0,25,13,1373,1,0,0
67700,26,21784,4/02/2017 15:02,4/02/2017 15:18,1,68,1,25,17,955,1,0,1
67701,26,21785,4/02/2017 15:36,4/02/2017 15:52,1,60,1,25,15,969,1,0,1
67702,44,17886,4/02/2017 15:34,4/02/2017 15:53,2,40,0,25,10,1108,1,0,0
67703,45,21785,4/02/2017 16:17,4/02/2017 16:36,2,24,1,25,6,1160,1,0,0
67704,26,21782,4/02/2017 16:30,4/02/2017 16:45,1,92,1,25,23,905,1,1,0
67705,36,21786,4/02/2017 16:40,4/02/2017 16:59,3,48,1,25,12,1168,1,0,1
67706,45,21782,4/02/2017 16:48,4/02/2017 17:08,2,52,1,25,13,1199,1,0,0
67707,43,4990,4/02/2017 16:58,4/02/2017 17:12,3,88,0,25,22,853,1,0,0
67708,43,4990,4/02/2017 17:15,4/02/2017 17:22,3,100,0,25,25,391,1,0,0
67709,26,21787,4/02/2017 17:18,4/02/2017 17:36,1,28,1,25,7,1065,1,0,1
67710,36,21788,4/02/2017 17:49,4/02/2017 18:09,3,40,1,25,10,1183,1,0,1
67711,45,21548,4/02/2017 17:57,4/02/2017 18:16,2,88,1,25,22,1142,1,0,0
67712,45,21789,4/02/2017 17:37,4/02/2017 17:57,2,64,1,25,16,1169,1,0,1
67713,45,21790,4/02/2017 18:01,4/02/2017 18:20,2,36,1,25,9,1098,1,0,0
67714,26,377,4/02/2017 18:34,4/02/2017 18:35,1,28,1,25,7,78,1,0,0
67715,26,21791,4/02/2017 18:30,4/02/2017 18:41,1,64,1,25,16,651,1,0,1
67716,36,21792,4/02/2017 18:39,4/02/2017 18:55,3,40,1,25,10,954,1,0,1
67717,45,21717,4/02/2017 18:32,4/02/2017 18:52,2,16,1,25,4,1184,1,0,1
67718,26,21793,4/02/2017 18:49,4/02/2017 19:04,1,48,1,25,12,902,1,0,1
67719,45,21794,4/02/2017 18:52,4/02/2017 19:12,2,64,1,25,16,1198,1,0,1
67720,45,21742,4/02/2017 19:19,4/02/2017 19:38,2,40,1,25,10,1104,1,1,0
67721,26,21675,4/02/2017 19:24,4/02/2017 19:44,1,60,1,25,15,1196,1,1,0
67722,45,21795,4/02/2017 19:54,4/02/2017 20:13,2,68,1,25,17,1172,1,0,1
67723,26,21573,4/02/2017 20:05,4/02/2017 20:17,1,68,1,25,17,749,1,0,0
67724,26,21647,4/02/2017 20:13,4/02/2017 20:28,1,36,1,25,9,939,1,0,0
67725,26,21717,4/02/2017 20:22,4/02/2017 20:34,1,64,1,25,16,724,1,1,0
67726,26,21796,4/02/2017 20:25,4/02/2017 20:39,1,76,1,25,19,895,1,0,1
67727,26,21797,4/02/2017 20:46,4/02/2017 20:51,1,20,1,25,5,295,1,0,1
67728,26,21798,4/02/2017 20:43,4/02/2017 20:53,1,60,1,25,15,576,1,0,1
67729,45,21799,4/02/2017 20:35,4/02/2017 20:55,2,32,1,25,8,1171,1,0,1
67730,26,21800,4/02/2017 20:38,4/02/2017 20:55,1,60,1,25,15,1011,1,0,1
67731,45,21801,4/02/2017 20:50,4/02/2017 21:10,2,20,1,25,5,1161,1,0,1
67732,26,21802,4/02/2017 21:00,4/02/2017 21:18,1,68,1,25,17,1065,1,0,1
67733,45,21803,4/02/2017 21:03,4/02/2017 21:23,2,44,1,25,11,1188,1,0,1
67734,45,21801,4/02/2017 21:24,4/02/2017 21:42,2,52,1,25,13,1107,1,0,0
67735,45,21804,4/02/2017 21:26,4/02/2017 21:45,2,64,1,25,16,1163,1,0,1
67736,45,21805,4/02/2017 21:31,4/02/2017 21:49,2,60,1,25,15,1069,1,0,1
67737,26,21806,4/02/2017 21:38,4/02/2017 21:52,1,76,1,25,19,847,1,0,1
67738,26,21404,4/02/2017 21:53,4/02/2017 21:59,1,88,1,25,22,363,1,0,0
67739,45,21807,4/02/2017 21:48,4/02/2017 22:04,2,40,1,25,10,918,1,0,1
67740,45,21801,4/02/2017 21:48,4/02/2017 22:01,2,24,1,25,6,775,1,1,0
67741,35,21504,4/02/2017 21:51,4/02/2017 22:08,1,68,0,25,17,1040,1,0,0
67742,45,21404,4/02/2017 22:02,4/02/2017 22:22,2,56,1,25,14,1194,1,0,0
67743,45,21808,4/02/2017 22:10,4/02/2017 22:11,2,32,1,25,8,51,1,0,1
67744,26,21801,4/02/2017 22:21,4/02/2017 22:40,1,60,1,25,15,1141,1,0,0
67745,26,21809,4/02/2017 22:29,4/02/2017 22:29,1,12,1,25,3,12,1,0,1
67746,45,21810,4/02/2017 22:36,4/02/2017 22:55,2,56,1,25,14,1143,1,0,1
67747,36,21811,4/02/2017 23:02,4/02/2017 23:15,3,52,1,25,13,797,1,0,1
67748,26,21812,4/02/2017 23:04,4/02/2017 23:23,1,24,1,25,6,1151,1,0,1
67749,26,21810,4/02/2017 23:26,4/02/2017 23:29,1,64,1,25,16,193,1,0,0
67750,45,21806,4/02/2017 23:16,4/02/2017 23:34,2,56,1,25,14,1059,1,0,0
67751,26,21812,4/02/2017 23:29,4/02/2017 23:40,1,40,1,25,10,638,1,0,0
67752,45,21751,4/02/2017 23:24,4/02/2017 23:43,2,88,1,25,22,1102,1,0,0
67753,45,21813,4/02/2017 23:28,4/02/2017 23:47,2,56,1,25,14,1156,1,0,1
67754,28,21310,4/02/2017 23:33,4/02/2017 23:53,2,36,0,25,9,1176,1,0,0
67755,45,21752,4/02/2017 23:37,4/02/2017 23:52,2,28,1,25,7,926,1,1,0
67756,45,21806,4/02/2017 23:40,4/02/2017 23:58,2,72,1,25,18,1084,1,1,0
67757,36,21737,4/02/2017 23:32,4/02/2017 23:57,3,52,1,25,13,1489,1,0,0
67758,36,21814,4/02/2017 23:37,5/02/2017 0:00,3,28,1,25,7,1432,1,0,1
67759,26,21815,5/02/2017 0:03,5/02/2017 0:11,1,52,1,25,13,448,1,0,1
67760,45,21816,5/02/2017 0:05,5/02/2017 0:10,2,0,1,25,0,307,1,0,1
67761,45,21817,4/02/2017 23:51,5/02/2017 0:10,2,36,1,25,9,1177,1,0,1
67762,36,21818,4/02/2017 23:58,5/02/2017 0:22,3,28,1,25,7,1466,1,0,1
67763,36,21819,5/02/2017 0:14,5/02/2017 0:34,3,36,1,25,9,1202,1,0,1
67764,45,21820,5/02/2017 0:34,5/02/2017 0:54,2,72,1,25,18,1169,1,0,1
67765,45,21821,5/02/2017 0:50,5/02/2017 1:10,2,40,1,25,10,1159,1,0,1
67766,45,21815,5/02/2017 0:56,5/02/2017 1:16,2,84,1,25,21,1195,1,0,0
67767,26,21822,5/02/2017 1:15,5/02/2017 1:27,1,76,1,25,19,698,1,0,1
67768,26,21823,5/02/2017 1:22,5/02/2017 1:31,1,72,1,25,18,556,1,0,1
67769,45,21824,5/02/2017 1:15,5/02/2017 1:35,2,52,1,25,13,1162,1,0,1
67770,45,21825,5/02/2017 1:15,5/02/2017 1:33,2,28,1,25,7,1047,1,0,1
67771,45,21826,5/02/2017 1:25,5/02/2017 1:44,2,40,1,25,10,1124,1,0,1
67772,26,21827,5/02/2017 1:28,5/02/2017 1:38,1,60,1,25,15,628,1,0,1
67773,45,21821,5/02/2017 1:28,5/02/2017 1:45,2,76,1,25,19,1017,1,0,0
67774,18,21783,5/02/2017 1:37,5/02/2017 1:50,1,60,0,25,15,737,1,0,0
67775,36,21824,5/02/2017 1:37,5/02/2017 1:56,3,44,1,25,11,1132,1,0,0
67776,36,21815,5/02/2017 1:35,5/02/2017 1:59,3,52,1,25,13,1494,1,1,0
67777,25,21310,5/02/2017 1:53,5/02/2017 2:09,1,48,0,25,12,980,1,0,0
67778,26,21777,5/02/2017 2:00,5/02/2017 2:18,1,52,1,25,13,1099,1,0,0
67779,36,21776,5/02/2017 2:10,5/02/2017 2:35,3,52,1,25,13,1489,1,0,0
67780,26,21828,5/02/2017 2:22,5/02/2017 2:40,1,48,1,25,12,1113,1,0,1
67781,26,21829,5/02/2017 2:32,5/02/2017 2:44,1,68,1,25,17,719,1,0,1
67782,45,21830,5/02/2017 2:25,5/02/2017 2:44,2,68,1,25,17,1149,1,0,1
67783,25,21783,5/02/2017 2:36,5/02/2017 2:52,1,72,0,25,18,973,1,0,0
67784,26,21831,5/02/2017 2:38,5/02/2017 2:54,1,36,1,25,9,982,1,0,1
67785,26,21832,5/02/2017 3:05,5/02/2017 3:16,1,72,1,25,18,669,1,0,1
67786,36,21829,5/02/2017 2:52,5/02/2017 3:16,3,36,1,25,9,1457,1,0,0
67787,45,21833,5/02/2017 2:57,5/02/2017 3:15,2,48,1,25,12,1022,1,0,1
67788,26,21834,5/02/2017 3:07,5/02/2017 3:19,1,80,1,25,20,728,1,0,1
67789,26,21835,5/02/2017 3:02,5/02/2017 3:22,1,80,1,25,20,1195,1,0,1
67790,36,21831,5/02/2017 3:11,5/02/2017 3:35,3,12,1,25,3,1426,1,0,0
67791,36,21832,5/02/2017 3:45,5/02/2017 4:00,3,20,1,25,5,885,1,0,0
67792,45,21836,5/02/2017 3:48,5/02/2017 4:07,2,76,1,25,19,1158,1,0,1
67793,26,21837,5/02/2017 4:02,5/02/2017 4:14,1,52,1,25,13,717,1,0,1
67794,26,21836,5/02/2017 4:20,5/02/2017 4:28,1,76,1,25,19,484,1,0,0
67795,36,21838,5/02/2017 4:04,5/02/2017 4:28,3,24,1,25,6,1479,1,0,1
67796,26,21839,5/02/2017 4:35,5/02/2017 4:48,1,56,1,25,14,807,1,0,1
67797,45,21467,5/02/2017 4:28,5/02/2017 4:48,2,68,1,25,17,1197,1,1,1
67798,26,21840,5/02/2017 4:33,5/02/2017 4:51,1,64,1,25,16,1085,1,0,1
67799,45,21841,5/02/2017 4:37,5/02/2017 4:57,2,24,1,25,6,1171,1,0,1
67800,45,21842,5/02/2017 5:05,5/02/2017 5:23,2,40,1,25,10,1083,1,0,1
67801,34,21783,5/02/2017 5:12,5/02/2017 5:27,1,64,0,25,16,895,1,0,0
67802,45,21843,5/02/2017 5:08,5/02/2017 5:28,2,76,1,25,19,1182,1,0,1
67803,26,21844,5/02/2017 5:23,5/02/2017 5:37,1,72,1,25,18,854,1,0,1
67804,26,21843,5/02/2017 5:41,5/02/2017 5:56,1,84,1,25,21,928,1,0,0
67805,45,21845,5/02/2017 5:54,5/02/2017 6:14,2,16,1,25,4,1172,1,0,1
67806,45,21844,5/02/2017 5:44,5/02/2017 6:04,2,64,1,25,16,1199,1,0,0
67807,34,21404,5/02/2017 6:30,5/02/2017 6:40,1,88,0,25,22,572,1,0,0
67808,21,21310,5/02/2017 6:36,5/02/2017 6:55,1,64,0,25,16,1144,1,0,0
67809,49,21404,5/02/2017 6:43,5/02/2017 7:01,2,56,0,25,14,1094,1,0,0
67810,36,21846,5/02/2017 6:43,5/02/2017 7:08,3,64,1,25,16,1499,1,0,1
67811,45,21847,5/02/2017 6:37,5/02/2017 6:57,2,56,1,25,14,1155,1,0,1
67812,26,21848,5/02/2017 7:02,5/02/2017 7:22,1,72,1,25,18,1194,1,0,1
67813,36,21768,5/02/2017 6:59,5/02/2017 7:21,3,48,1,25,12,1328,1,0,0
67814,45,21849,5/02/2017 7:17,5/02/2017 7:36,2,44,1,25,11,1148,1,0,1
67815,26,21850,5/02/2017 7:27,5/02/2017 7:38,1,60,1,25,15,670,1,0,1
67816,26,21851,5/02/2017 7:37,5/02/2017 7:53,1,76,1,25,19,931,1,0,1
67817,36,21852,5/02/2017 7:59,5/02/2017 8:05,3,32,1,25,8,354,1,0,1
67818,35,21404,5/02/2017 8:02,5/02/2017 8:14,1,68,0,25,17,759,1,0,0
67819,20,20230,5/02/2017 7:20,5/02/2017 7:44,3,72,0,25,18,1454,1,0,0
67820,45,21853,5/02/2017 8:08,5/02/2017 8:27,2,40,1,25,10,1165,1,0,1
67821,56,21404,5/02/2017 8:20,5/02/2017 8:34,2,24,0,25,6,829,1,0,0
67822,36,21854,5/02/2017 8:12,5/02/2017 8:35,3,44,1,25,11,1354,1,0,1
67823,26,21855,5/02/2017 8:19,5/02/2017 8:34,1,80,1,25,20,939,1,0,1
67824,45,21856,5/02/2017 8:31,5/02/2017 8:46,2,40,1,25,10,888,1,0,1
67825,26,21785,5/02/2017 9:19,5/02/2017 9:30,1,92,1,25,23,649,1,1,0
67826,26,21857,5/02/2017 9:25,5/02/2017 9:32,1,80,1,25,20,466,1,0,1
67827,45,21858,5/02/2017 9:13,5/02/2017 9:33,2,36,1,25,9,1188,1,0,1
67828,45,21849,5/02/2017 9:27,5/02/2017 9:42,2,20,1,25,5,896,1,0,0
67829,26,21790,5/02/2017 9:32,5/02/2017 9:49,1,52,1,25,13,1048,1,0,0
67830,45,21719,5/02/2017 9:39,5/02/2017 9:59,2,72,1,25,18,1166,1,1,0
67831,45,21859,5/02/2017 9:41,5/02/2017 9:56,2,28,1,25,7,911,1,0,1
67832,28,20230,5/02/2017 9:42,5/02/2017 9:52,2,28,0,25,7,588,1,0,0
67833,45,21785,5/02/2017 9:45,5/02/2017 10:03,2,52,1,25,13,1077,1,0,0
67834,45,21790,5/02/2017 10:14,5/02/2017 10:34,2,60,1,25,15,1197,1,1,0
67835,36,21832,5/02/2017 10:31,5/02/2017 10:51,3,40,1,25,10,1240,1,1,0
67836,36,21860,5/02/2017 10:49,5/02/2017 11:07,3,24,1,25,6,1055,1,0,1
67837,18,21404,5/02/2017 11:20,5/02/2017 11:29,1,92,0,25,23,576,1,0,0
67838,26,21861,5/02/2017 11:18,5/02/2017 11:29,1,52,1,25,13,628,1,0,1
67839,26,21395,5/02/2017 11:15,5/02/2017 11:33,1,48,1,25,12,1075,1,0,0
67840,36,21799,5/02/2017 11:11,5/02/2017 11:36,3,40,1,25,10,1477,1,0,0
67841,19,21404,5/02/2017 11:31,5/02/2017 11:48,2,88,0,25,22,987,1,0,0
67842,36,21787,5/02/2017 11:50,5/02/2017 11:50,3,0,1,25,0,0,1,0,0
67843,26,21862,5/02/2017 11:42,5/02/2017 11:55,1,68,1,25,17,774,1,0,1
67844,26,21849,5/02/2017 11:49,5/02/2017 12:00,1,64,1,25,16,705,1,1,0
67845,26,21863,5/02/2017 11:51,5/02/2017 12:11,1,48,1,25,12,1198,1,0,1
67846,36,21853,5/02/2017 11:57,5/02/2017 12:19,3,68,1,25,17,1351,1,0,0
67847,26,21864,5/02/2017 12:36,5/02/2017 12:56,1,76,1,25,19,1195,1,0,1
67848,26,21865,5/02/2017 12:58,5/02/2017 13:14,1,68,1,25,17,1006,1,0,1
67849,36,21790,5/02/2017 12:50,5/02/2017 13:09,3,16,1,25,4,1083,1,0,0
67850,26,21850,5/02/2017 13:10,5/02/2017 13:21,1,60,1,25,15,689,1,0,0
67851,26,377,5/02/2017 13:41,5/02/2017 13:55,1,84,1,25,21,794,1,0,0
67852,45,21865,5/02/2017 13:56,5/02/2017 14:16,2,88,1,25,22,1171,1,0,0
67853,36,21866,5/02/2017 13:55,5/02/2017 14:20,3,28,1,25,7,1499,1,0,1
67854,45,377,5/02/2017 14:09,5/02/2017 14:29,2,48,1,25,12,1196,1,0,0
67855,36,21867,5/02/2017 14:17,5/02/2017 14:42,3,24,1,25,6,1471,1,0,1
67856,36,21866,5/02/2017 14:24,5/02/2017 14:47,3,52,1,25,13,1374,1,0,0
67857,36,21865,5/02/2017 14:36,5/02/2017 15:00,3,68,1,25,17,1418,1,1,0
67858,36,21578,5/02/2017 14:51,5/02/2017 15:01,3,8,1,25,2,574,1,0,0
67859,26,21653,5/02/2017 14:58,5/02/2017 15:04,1,76,1,25,19,387,1,1,0
67860,45,377,5/02/2017 15:05,5/02/2017 15:20,2,44,1,25,11,898,1,0,0
67861,26,21868,5/02/2017 15:29,5/02/2017 15:47,1,56,1,25,14,1062,1,0,1
67862,36,21869,5/02/2017 15:23,5/02/2017 15:46,3,40,1,25,10,1380,1,0,1
67863,18,377,5/02/2017 15:38,5/02/2017 15:48,1,72,0,25,18,573,1,0,0
67864,36,21870,5/02/2017 15:25,5/02/2017 15:50,3,32,1,25,8,1497,1,0,1
67865,36,21867,5/02/2017 15:43,5/02/2017 16:04,3,72,1,25,18,1206,1,0,0
67866,21,377,5/02/2017 15:52,5/02/2017 16:05,1,68,0,25,17,779,1,0,0
67867,45,21867,5/02/2017 16:07,5/02/2017 16:27,2,44,1,25,11,1195,1,1,0
67868,36,21871,5/02/2017 16:13,5/02/2017 16:37,3,64,1,25,16,1472,1,0,1
67869,36,21872,5/02/2017 16:21,5/02/2017 16:46,3,72,1,25,18,1474,1,0,1
67870,26,21873,5/02/2017 16:37,5/02/2017 16:50,1,68,1,25,17,735,1,0,1
67871,36,21874,5/02/2017 16:44,5/02/2017 16:53,3,32,1,25,8,553,1,0,1
67872,36,21790,5/02/2017 16:33,5/02/2017 16:58,3,64,1,25,16,1484,1,1,0
67873,45,21872,5/02/2017 17:05,5/02/2017 17:24,2,64,1,25,16,1134,1,0,0
67874,21,19466,5/02/2017 17:38,5/02/2017 17:56,1,52,0,25,13,1107,1,0,0
67875,36,21875,5/02/2017 17:33,5/02/2017 17:57,3,24,1,25,6,1422,1,0,1
67876,28,4990,5/02/2017 17:51,5/02/2017 18:07,2,44,0,25,11,920,1,0,0
67877,26,21876,5/02/2017 17:54,5/02/2017 18:09,1,64,1,25,16,901,1,0,1
67878,26,21877,5/02/2017 18:12,5/02/2017 18:25,1,72,1,25,18,777,1,0,1
67879,26,21878,5/02/2017 18:13,5/02/2017 18:30,1,60,1,25,15,1033,1,0,1
67880,36,21557,5/02/2017 18:18,5/02/2017 18:39,3,40,1,25,10,1279,1,0,0
67881,25,377,5/02/2017 18:41,5/02/2017 18:54,1,80,0,25,20,761,1,0,0
67882,36,21557,5/02/2017 18:46,5/02/2017 18:59,3,60,1,25,15,788,1,1,0
67883,34,377,5/02/2017 19:00,5/02/2017 19:10,1,84,0,25,21,630,1,0,0
67884,26,21867,5/02/2017 19:01,5/02/2017 19:15,1,88,1,25,22,816,1,0,0
67885,26,21879,5/02/2017 19:06,5/02/2017 19:19,1,80,1,25,20,795,1,0,1
67886,26,21880,5/02/2017 19:09,5/02/2017 19:23,1,76,1,25,19,855,1,0,1
67887,35,377,5/02/2017 19:14,5/02/2017 19:27,1,92,0,25,23,789,1,0,0
67888,36,21881,5/02/2017 19:10,5/02/2017 19:30,3,20,1,25,5,1239,1,0,1
67889,36,21882,5/02/2017 19:32,5/02/2017 19:57,3,24,1,25,6,1462,1,0,1
67890,26,21883,5/02/2017 19:58,5/02/2017 20:17,1,60,1,25,15,1129,1,0,1
67891,26,21884,5/02/2017 20:12,5/02/2017 20:25,1,80,1,25,20,738,1,0,1
67892,45,21882,5/02/2017 20:06,5/02/2017 20:25,2,24,1,25,6,1146,1,0,0
67893,26,21885,5/02/2017 20:27,5/02/2017 20:38,1,72,1,25,18,687,1,0,1
67894,45,21886,5/02/2017 20:16,5/02/2017 20:19,2,24,1,25,6,158,1,0,1
67895,45,21879,5/02/2017 20:30,5/02/2017 20:50,2,80,1,25,20,1163,1,0,0
67896,36,21887,5/02/2017 20:31,5/02/2017 20:50,3,36,1,25,9,1177,1,0,1
67897,26,21888,5/02/2017 20:47,5/02/2017 21:05,1,44,1,25,11,1131,1,0,1
67898,36,21889,5/02/2017 20:43,5/02/2017 21:08,3,56,1,25,14,1460,1,0,1
67899,45,21578,5/02/2017 20:59,5/02/2017 21:19,2,52,1,25,13,1186,1,1,0
67900,26,21890,5/02/2017 21:31,5/02/2017 21:42,1,92,1,25,23,705,1,0,1
67901,26,21891,5/02/2017 21:42,5/02/2017 21:46,1,48,1,25,12,269,1,0,1
67902,36,21578,5/02/2017 21:23,5/02/2017 21:46,3,44,1,25,11,1369,1,0,0
67903,26,21892,5/02/2017 21:34,5/02/2017 21:53,1,64,1,25,16,1137,1,0,1
